"[0.01803389931221333, 0.025318529635304676, -0.03406374049402405, -0.04161679125412043, -0.004962721116357871]",[0.04719824384996718]
"[0.025318529635304676, -0.03406374049402405, -0.04161679125412043, -0.004962721116357871, 0.04719824384996718]",[-0.02782940443389159]
"[-0.03406374049402405, -0.04161679125412043, -0.004962721116357871, 0.04719824384996718, -0.02782940443389159]",[-0.047852153897309124]
"[-0.04161679125412043, -0.004962721116357871, 0.04719824384996718, -0.02782940443389159, -0.047852153897309124]",[-0.004185956132993773]
"[-0.004962721116357871, 0.04719824384996718, -0.02782940443389159, -0.047852153897309124, -0.004185956132993773]",[0.017492973494832365]
"[0.04719824384996718, -0.02782940443389159, -0.047852153897309124, -0.004185956132993773, 0.017492973494832365]",[-0.020409946482890517]
"[-0.02782940443389159, -0.047852153897309124, -0.004185956132993773, 0.017492973494832365, -0.020409946482890517]",[-0.018776392574019418]
"[-0.047852153897309124, -0.004185956132993773, 0.017492973494832365, -0.020409946482890517, -0.018776392574019418]",[-0.04262837304648892]
"[-0.004185956132993773, 0.017492973494832365, -0.020409946482890517, -0.018776392574019418, -0.04262837304648892]",[0.040258387291738806]
"[0.017492973494832365, -0.020409946482890517, -0.018776392574019418, -0.04262837304648892, 0.040258387291738806]",[0.02337610020378178]
"[-0.020409946482890517, -0.018776392574019418, -0.04262837304648892, 0.040258387291738806, 0.02337610020378178]",[0.03323762692653531]
"[-0.018776392574019418, -0.04262837304648892, 0.040258387291738806, 0.02337610020378178, 0.03323762692653531]",[0.02704849148652455]
"[-0.04262837304648892, 0.040258387291738806, 0.02337610020378178, 0.03323762692653531, 0.02704849148652455]",[0.018471517982882046]
"[0.040258387291738806, 0.02337610020378178, 0.03323762692653531, 0.02704849148652455, 0.018471517982882046]",[0.036007106466229954]
"[0.02337610020378178, 0.03323762692653531, 0.02704849148652455, 0.018471517982882046, 0.036007106466229954]",[0.029737531767600522]
"[0.03323762692653531, 0.02704849148652455, 0.018471517982882046, 0.036007106466229954, 0.029737531767600522]",[-0.00882910555374894]
"[0.02704849148652455, 0.018471517982882046, 0.036007106466229954, 0.029737531767600522, -0.00882910555374894]",[-0.008329937312384295]
"[0.018471517982882046, 0.036007106466229954, 0.029737531767600522, -0.00882910555374894, -0.008329937312384295]",[-0.003114880531405406]
"[0.036007106466229954, 0.029737531767600522, -0.00882910555374894, -0.008329937312384295, -0.003114880531405406]",[0.047119708605923405]
"[0.029737531767600522, -0.00882910555374894, -0.008329937312384295, -0.003114880531405406, 0.047119708605923405]",[0.009880911602711873]
"[-0.00882910555374894, -0.008329937312384295, -0.003114880531405406, 0.047119708605923405, 0.009880911602711873]",[-0.0014887170865570676]
"[-0.008329937312384295, -0.003114880531405406, 0.047119708605923405, 0.009880911602711873, -0.0014887170865570676]",[0.04377871823821877]
"[-0.003114880531405406, 0.047119708605923405, 0.009880911602711873, -0.0014887170865570676, 0.04377871823821877]",[-0.03053231341513174]
"[0.047119708605923405, 0.009880911602711873, -0.0014887170865570676, 0.04377871823821877, -0.03053231341513174]",[0.020103531330669444]
"[0.009880911602711873, -0.0014887170865570676, 0.04377871823821877, -0.03053231341513174, 0.020103531330669444]",[0.02728972655033779]
"[-0.0014887170865570676, 0.04377871823821877, -0.03053231341513174, 0.020103531330669444, 0.02728972655033779]",[-0.020109854361240687]
"[0.04377871823821877, -0.03053231341513174, 0.020103531330669444, 0.02728972655033779, -0.020109854361240687]",[-0.0008189676453178585]
"[-0.03053231341513174, 0.020103531330669444, 0.02728972655033779, -0.020109854361240687, -0.0008189676453178585]",[0.022212817903574544]
"[0.020103531330669444, 0.02728972655033779, -0.020109854361240687, -0.0008189676453178585, 0.022212817903574544]",[-0.046233334313487084]
"[0.02728972655033779, -0.020109854361240687, -0.0008189676453178585, 0.022212817903574544, -0.046233334313487084]",[-0.04563728248008059]
"[-0.020109854361240687, -0.0008189676453178585, 0.022212817903574544, -0.046233334313487084, -0.04563728248008059]",[-0.010049635246506816]
"[-0.0008189676453178585, 0.022212817903574544, -0.046233334313487084, -0.04563728248008059, -0.010049635246506816]",[0.04427587503773567]
"[0.022212817903574544, -0.046233334313487084, -0.04563728248008059, -0.010049635246506816, 0.04427587503773567]",[-0.034491018009902064]
"[-0.046233334313487084, -0.04563728248008059, -0.010049635246506816, 0.04427587503773567, -0.034491018009902064]",[-0.028300355391370657]
"[-0.04563728248008059, -0.010049635246506816, 0.04427587503773567, -0.034491018009902064, -0.028300355391370657]",[-0.008262973532493945]
"[-0.010049635246506816, 0.04427587503773567, -0.034491018009902064, -0.028300355391370657, -0.008262973532493945]",[-0.01059968911707354]
"[0.04427587503773567, -0.034491018009902064, -0.028300355391370657, -0.008262973532493945, -0.01059968911707354]",[0.046736928115133525]
"[-0.034491018009902064, -0.028300355391370657, -0.008262973532493945, -0.01059968911707354, 0.046736928115133525]",[-0.04067831461974902]
"[-0.028300355391370657, -0.008262973532493945, -0.01059968911707354, 0.046736928115133525, -0.04067831461974902]",[0.00420169873115861]
"[-0.008262973532493945, -0.01059968911707354, 0.046736928115133525, -0.04067831461974902, 0.00420169873115861]",[-0.0017887901692620334]
"[-0.01059968911707354, 0.046736928115133525, -0.04067831461974902, 0.00420169873115861, -0.0017887901692620334]",[-0.004815345813643401]
"[0.046736928115133525, -0.04067831461974902, 0.00420169873115861, -0.0017887901692620334, -0.004815345813643401]",[-0.022948991991349255]
"[-0.04067831461974902, 0.00420169873115861, -0.0017887901692620334, -0.004815345813643401, -0.022948991991349255]",[0.023356162149491766]
"[0.00420169873115861, -0.0017887901692620334, -0.004815345813643401, -0.022948991991349255, 0.023356162149491766]",[-0.002252003402986924]
"[-0.0017887901692620334, -0.004815345813643401, -0.022948991991349255, 0.023356162149491766, -0.002252003402986924]",[-0.0446830709309356]
"[-0.004815345813643401, -0.022948991991349255, 0.023356162149491766, -0.002252003402986924, -0.0446830709309356]",[-0.04859334718688424]
"[-0.022948991991349255, 0.023356162149491766, -0.002252003402986924, -0.0446830709309356, -0.04859334718688424]",[0.04845814423050854]
"[0.023356162149491766, -0.002252003402986924, -0.0446830709309356, -0.04859334718688424, 0.04845814423050854]",[0.01730365640790299]
"[-0.002252003402986924, -0.0446830709309356, -0.04859334718688424, 0.04845814423050854, 0.01730365640790299]",[-0.033218101260855004]
"[-0.0446830709309356, -0.04859334718688424, 0.04845814423050854, 0.01730365640790299, -0.033218101260855004]",[-0.041925686549588836]
"[-0.04859334718688424, 0.04845814423050854, 0.01730365640790299, -0.033218101260855004, -0.041925686549588836]",[0.014384714047293912]
"[0.04845814423050854, 0.01730365640790299, -0.033218101260855004, -0.041925686549588836, 0.014384714047293912]",[0.023433610268241534]
"[0.01730365640790299, -0.033218101260855004, -0.041925686549588836, 0.014384714047293912, 0.023433610268241534]",[0.023281490624694534]
"[-0.033218101260855004, -0.041925686549588836, 0.014384714047293912, 0.023433610268241534, 0.023281490624694534]",[-0.00522992431367697]
"[-0.041925686549588836, 0.014384714047293912, 0.023433610268241534, 0.023281490624694534, -0.00522992431367697]",[-0.04043623274130892]
"[0.014384714047293912, 0.023433610268241534, 0.023281490624694534, -0.00522992431367697, -0.04043623274130892]",[0.01132913934194435]
"[0.023433610268241534, 0.023281490624694534, -0.00522992431367697, -0.04043623274130892, 0.01132913934194435]",[0.0007790367450772884]
"[0.023281490624694534, -0.00522992431367697, -0.04043623274130892, 0.01132913934194435, 0.0007790367450772884]",[0.04279966297072546]
"[-0.00522992431367697, -0.04043623274130892, 0.01132913934194435, 0.0007790367450772884, 0.04279966297072546]",[-0.03339235414580555]
"[-0.04043623274130892, 0.01132913934194435, 0.0007790367450772884, 0.04279966297072546, -0.03339235414580555]",[-0.02828332572238834]
"[0.01132913934194435, 0.0007790367450772884, 0.04279966297072546, -0.03339235414580555, -0.02828332572238834]",[-0.04318670976759642]
"[0.0007790367450772884, 0.04279966297072546, -0.03339235414580555, -0.02828332572238834, -0.04318670976759642]",[0.037295710920253855]
"[0.04279966297072546, -0.03339235414580555, -0.02828332572238834, -0.04318670976759642, 0.037295710920253855]",[-0.0492128154219601]
"[-0.03339235414580555, -0.02828332572238834, -0.04318670976759642, 0.037295710920253855, -0.0492128154219601]",[-0.046482676442312076]
"[-0.02828332572238834, -0.04318670976759642, 0.037295710920253855, -0.0492128154219601, -0.046482676442312076]",[-0.0210298727990631]
"[-0.04318670976759642, 0.037295710920253855, -0.0492128154219601, -0.046482676442312076, -0.0210298727990631]",[-0.02180434235411366]
"[0.037295710920253855, -0.0492128154219601, -0.046482676442312076, -0.0210298727990631, -0.02180434235411366]",[0.006057316915406119]
"[-0.0492128154219601, -0.046482676442312076, -0.0210298727990631, -0.02180434235411366, 0.006057316915406119]",[-0.014433056158809188]
"[-0.046482676442312076, -0.0210298727990631, -0.02180434235411366, 0.006057316915406119, -0.014433056158809188]",[0.0024478645648071673]
"[-0.0210298727990631, -0.02180434235411366, 0.006057316915406119, -0.014433056158809188, 0.0024478645648071673]",[0.02733981242159156]
"[-0.02180434235411366, 0.006057316915406119, -0.014433056158809188, 0.0024478645648071673, 0.02733981242159156]",[0.03589478354662634]
"[0.006057316915406119, -0.014433056158809188, 0.0024478645648071673, 0.02733981242159156, 0.03589478354662634]",[-0.04534430705778991]
"[-0.014433056158809188, 0.0024478645648071673, 0.02733981242159156, 0.03589478354662634, -0.04534430705778991]",[0.02225493472423956]
"[0.0024478645648071673, 0.02733981242159156, 0.03589478354662634, -0.04534430705778991, 0.02225493472423956]",[0.019428866086924845]
"[0.02733981242159156, 0.03589478354662634, -0.04534430705778991, 0.02225493472423956, 0.019428866086924845]",[0.003988091940828831]
"[0.03589478354662634, -0.04534430705778991, 0.02225493472423956, 0.019428866086924845, 0.003988091940828831]",[0.005204214575607269]
"[-0.04534430705778991, 0.02225493472423956, 0.019428866086924845, 0.003988091940828831, 0.005204214575607269]",[0.01398876833793139]
"[0.02225493472423956, 0.019428866086924845, 0.003988091940828831, 0.005204214575607269, 0.01398876833793139]",[-0.04997579057180479]
"[0.019428866086924845, 0.003988091940828831, 0.005204214575607269, 0.01398876833793139, -0.04997579057180479]",[0.01604442797797967]
"[0.003988091940828831, 0.005204214575607269, 0.01398876833793139, -0.04997579057180479, 0.01604442797797967]",[0.03932366952561428]
"[0.005204214575607269, 0.01398876833793139, -0.04997579057180479, 0.01604442797797967, 0.03932366952561428]",[0.024039406462149637]
"[0.01398876833793139, -0.04997579057180479, 0.01604442797797967, 0.03932366952561428, 0.024039406462149637]",[0.015350039937870763]
"[-0.04997579057180479, 0.01604442797797967, 0.03932366952561428, 0.024039406462149637, 0.015350039937870763]",[0.04084798964073677]
"[0.01604442797797967, 0.03932366952561428, 0.024039406462149637, 0.015350039937870763, 0.04084798964073677]",[0.04421268598133943]
"[0.03932366952561428, 0.024039406462149637, 0.015350039937870763, 0.04084798964073677, 0.04421268598133943]",[0.04851154759325782]
"[0.024039406462149637, 0.015350039937870763, 0.04084798964073677, 0.04421268598133943, 0.04851154759325782]",[-0.0482340818310687]
"[0.015350039937870763, 0.04084798964073677, 0.04421268598133943, 0.04851154759325782, -0.0482340818310687]",[0.01189621574255706]
"[0.04084798964073677, 0.04421268598133943, 0.04851154759325782, -0.0482340818310687, 0.01189621574255706]",[0.01812235259611139]
"[0.04421268598133943, 0.04851154759325782, -0.0482340818310687, 0.01189621574255706, 0.01812235259611139]",[-0.029765560764412502]
"[0.04851154759325782, -0.0482340818310687, 0.01189621574255706, 0.01812235259611139, -0.029765560764412502]",[-0.018307205803948734]
"[-0.0482340818310687, 0.01189621574255706, 0.01812235259611139, -0.029765560764412502, -0.018307205803948734]",[0.041880109604828686]
"[0.01189621574255706, 0.01812235259611139, -0.029765560764412502, -0.018307205803948734, 0.041880109604828686]",[-0.03927349968537741]
"[0.01812235259611139, -0.029765560764412502, -0.018307205803948734, 0.041880109604828686, -0.03927349968537741]",[-0.03245326601335996]
"[-0.029765560764412502, -0.018307205803948734, 0.041880109604828686, -0.03927349968537741, -0.03245326601335996]",[-0.026244304520807504]
"[-0.018307205803948734, 0.041880109604828686, -0.03927349968537741, -0.03245326601335996, -0.026244304520807504]",[0.04932945244531162]
"[0.041880109604828686, -0.03927349968537741, -0.03245326601335996, -0.026244304520807504, 0.04932945244531162]",[-0.01053903075807927]
"[-0.03927349968537741, -0.03245326601335996, -0.026244304520807504, 0.04932945244531162, -0.01053903075807927]",[-0.034495418603387895]
"[-0.03245326601335996, -0.026244304520807504, 0.04932945244531162, -0.01053903075807927, -0.034495418603387895]",[-0.03518329835265599]
"[-0.026244304520807504, 0.04932945244531162, -0.01053903075807927, -0.034495418603387895, -0.03518329835265599]",[-0.025836570971464412]
"[0.04932945244531162, -0.01053903075807927, -0.034495418603387895, -0.03518329835265599, -0.025836570971464412]",[0.018350547259611938]
"[-0.01053903075807927, -0.034495418603387895, -0.03518329835265599, -0.025836570971464412, 0.018350547259611938]",[-0.012360821001722866]
"[-0.034495418603387895, -0.03518329835265599, -0.025836570971464412, 0.018350547259611938, -0.012360821001722866]",[-0.027332289990473546]
"[-0.03518329835265599, -0.025836570971464412, 0.018350547259611938, -0.012360821001722866, -0.027332289990473546]",[0.02541186372536086]
"[-0.025836570971464412, 0.018350547259611938, -0.012360821001722866, -0.027332289990473546, 0.02541186372536086]",[3.5510314071895976e-05]
"[0.018350547259611938, -0.012360821001722866, -0.027332289990473546, 0.02541186372536086, 3.5510314071895976e-05]",[0.00020567168653129464]
"[-0.012360821001722866, -0.027332289990473546, 0.02541186372536086, 3.5510314071895976e-05, 0.00020567168653129464]",[-0.035318269317010875]
"[-0.027332289990473546, 0.02541186372536086, 3.5510314071895976e-05, 0.00020567168653129464, -0.035318269317010875]",[-0.004745185728284862]
"[0.02541186372536086, 3.5510314071895976e-05, 0.00020567168653129464, -0.035318269317010875, -0.004745185728284862]",[-0.024227206642056798]
"[3.5510314071895976e-05, 0.00020567168653129464, -0.035318269317010875, -0.004745185728284862, -0.024227206642056798]",[-0.03336663627155945]
"[0.00020567168653129464, -0.035318269317010875, -0.004745185728284862, -0.024227206642056798, -0.03336663627155945]",[0.035405572075252634]
"[-0.035318269317010875, -0.004745185728284862, -0.024227206642056798, -0.03336663627155945, 0.035405572075252634]",[-0.005473634666941729]
"[-0.004745185728284862, -0.024227206642056798, -0.03336663627155945, 0.035405572075252634, -0.005473634666941729]",[0.031117381128158872]
"[-0.024227206642056798, -0.03336663627155945, 0.035405572075252634, -0.005473634666941729, 0.031117381128158872]",[0.025840935384173536]
"[-0.03336663627155945, 0.035405572075252634, -0.005473634666941729, 0.031117381128158872, 0.025840935384173536]",[-0.023587091924808234]
"[0.035405572075252634, -0.005473634666941729, 0.031117381128158872, 0.025840935384173536, -0.023587091924808234]",[-0.0009373618927308591]
"[-0.005473634666941729, 0.031117381128158872, 0.025840935384173536, -0.023587091924808234, -0.0009373618927308591]",[-0.029429644442534042]
"[0.031117381128158872, 0.025840935384173536, -0.023587091924808234, -0.0009373618927308591, -0.029429644442534042]",[0.04415817243994247]
"[0.025840935384173536, -0.023587091924808234, -0.0009373618927308591, -0.029429644442534042, 0.04415817243994247]",[0.0016032702239230368]
"[-0.023587091924808234, -0.0009373618927308591, -0.029429644442534042, 0.04415817243994247, 0.0016032702239230368]",[-0.03898478755658075]
"[-0.0009373618927308591, -0.029429644442534042, 0.04415817243994247, 0.0016032702239230368, -0.03898478755658075]",[0.04731586324916526]
"[-0.029429644442534042, 0.04415817243994247, 0.0016032702239230368, -0.03898478755658075, 0.04731586324916526]",[0.007829110713182708]
"[0.04415817243994247, 0.0016032702239230368, -0.03898478755658075, 0.04731586324916526, 0.007829110713182708]",[0.006115521450041017]
"[0.0016032702239230368, -0.03898478755658075, 0.04731586324916526, 0.007829110713182708, 0.006115521450041017]",[-0.025232887893188005]
"[-0.03898478755658075, 0.04731586324916526, 0.007829110713182708, 0.006115521450041017, -0.025232887893188005]",[-0.039142674621938656]
"[0.04731586324916526, 0.007829110713182708, 0.006115521450041017, -0.025232887893188005, -0.039142674621938656]",[-0.025380335033482693]
"[0.007829110713182708, 0.006115521450041017, -0.025232887893188005, -0.039142674621938656, -0.025380335033482693]",[0.03619683101152771]
"[0.006115521450041017, -0.025232887893188005, -0.039142674621938656, -0.025380335033482693, 0.03619683101152771]",[0.038229674452790796]
"[-0.025232887893188005, -0.039142674621938656, -0.025380335033482693, 0.03619683101152771, 0.038229674452790796]",[0.03710930638382193]
"[-0.039142674621938656, -0.025380335033482693, 0.03619683101152771, 0.038229674452790796, 0.03710930638382193]",[-0.021401900754125402]
"[-0.025380335033482693, 0.03619683101152771, 0.038229674452790796, 0.03710930638382193, -0.021401900754125402]",[-0.014252342244781446]
"[0.03619683101152771, 0.038229674452790796, 0.03710930638382193, -0.021401900754125402, -0.014252342244781446]",[-0.043735193861134]
"[0.038229674452790796, 0.03710930638382193, -0.021401900754125402, -0.014252342244781446, -0.043735193861134]",[-0.006146115538232411]
"[0.03710930638382193, -0.021401900754125402, -0.014252342244781446, -0.043735193861134, -0.006146115538232411]",[0.046396230026966245]
"[-0.021401900754125402, -0.014252342244781446, -0.043735193861134, -0.006146115538232411, 0.046396230026966245]",[0.005428272497534969]
"[-0.014252342244781446, -0.043735193861134, -0.006146115538232411, 0.046396230026966245, 0.005428272497534969]",[-0.007310117816847983]
"[-0.043735193861134, -0.006146115538232411, 0.046396230026966245, 0.005428272497534969, -0.007310117816847983]",[0.04500478324701085]
"[-0.006146115538232411, 0.046396230026966245, 0.005428272497534969, -0.007310117816847983, 0.04500478324701085]",[-0.0359989969780351]
"[0.046396230026966245, 0.005428272497534969, -0.007310117816847983, 0.04500478324701085, -0.0359989969780351]",[0.036143065830265275]
"[0.005428272497534969, -0.007310117816847983, 0.04500478324701085, -0.0359989969780351, 0.036143065830265275]",[0.03148004080250755]
"[-0.007310117816847983, 0.04500478324701085, -0.0359989969780351, 0.036143065830265275, 0.03148004080250755]",[0.032797327025733125]
"[0.04500478324701085, -0.0359989969780351, 0.036143065830265275, 0.03148004080250755, 0.032797327025733125]",[0.029206293345086287]
"[-0.0359989969780351, 0.036143065830265275, 0.03148004080250755, 0.032797327025733125, 0.029206293345086287]",[-0.04288407313753506]
"[0.036143065830265275, 0.03148004080250755, 0.032797327025733125, 0.029206293345086287, -0.04288407313753506]",[-0.011534363765391187]
"[0.03148004080250755, 0.032797327025733125, 0.029206293345086287, -0.04288407313753506, -0.011534363765391187]",[-0.04276372064116807]
"[0.032797327025733125, 0.029206293345086287, -0.04288407313753506, -0.011534363765391187, -0.04276372064116807]",[-0.0026561109591217713]
"[0.029206293345086287, -0.04288407313753506, -0.011534363765391187, -0.04276372064116807, -0.0026561109591217713]",[0.014346614124528756]
"[-0.04288407313753506, -0.011534363765391187, -0.04276372064116807, -0.0026561109591217713, 0.014346614124528756]",[0.016230702235913608]
"[-0.011534363765391187, -0.04276372064116807, -0.0026561109591217713, 0.014346614124528756, 0.016230702235913608]",[0.0029394478013884395]
"[-0.04276372064116807, -0.0026561109591217713, 0.014346614124528756, 0.016230702235913608, 0.0029394478013884395]",[-0.021840373084991316]
"[-0.0026561109591217713, 0.014346614124528756, 0.016230702235913608, 0.0029394478013884395, -0.021840373084991316]",[0.018294883670435302]
"[0.014346614124528756, 0.016230702235913608, 0.0029394478013884395, -0.021840373084991316, 0.018294883670435302]",[-0.013864336939829802]
"[0.016230702235913608, 0.0029394478013884395, -0.021840373084991316, 0.018294883670435302, -0.013864336939829802]",[-0.03721563109671655]
"[0.0029394478013884395, -0.021840373084991316, 0.018294883670435302, -0.013864336939829802, -0.03721563109671655]",[-0.00810712831366489]
"[-0.021840373084991316, 0.018294883670435302, -0.013864336939829802, -0.03721563109671655, -0.00810712831366489]",[-0.04507022915273373]
"[0.018294883670435302, -0.013864336939829802, -0.03721563109671655, -0.00810712831366489, -0.04507022915273373]",[-0.04204798622740935]
"[-0.013864336939829802, -0.03721563109671655, -0.00810712831366489, -0.04507022915273373, -0.04204798622740935]",[-0.004669201861947525]
"[-0.03721563109671655, -0.00810712831366489, -0.04507022915273373, -0.04204798622740935, -0.004669201861947525]",[-0.019112332591136094]
"[-0.00810712831366489, -0.04507022915273373, -0.04204798622740935, -0.004669201861947525, -0.019112332591136094]",[0.01213358599701575]
"[-0.04507022915273373, -0.04204798622740935, -0.004669201861947525, -0.019112332591136094, 0.01213358599701575]",[-0.015833269026581887]
"[-0.04204798622740935, -0.004669201861947525, -0.019112332591136094, 0.01213358599701575, -0.015833269026581887]",[-0.03954295476390468]
"[-0.004669201861947525, -0.019112332591136094, 0.01213358599701575, -0.015833269026581887, -0.03954295476390468]",[-0.043569590303661254]
"[-0.019112332591136094, 0.01213358599701575, -0.015833269026581887, -0.03954295476390468, -0.043569590303661254]",[-0.0203061687470808]
"[0.01213358599701575, -0.015833269026581887, -0.03954295476390468, -0.043569590303661254, -0.0203061687470808]",[0.04305168290060424]
"[-0.015833269026581887, -0.03954295476390468, -0.043569590303661254, -0.0203061687470808, 0.04305168290060424]",[0.04462990721347193]
"[-0.03954295476390468, -0.043569590303661254, -0.0203061687470808, 0.04305168290060424, 0.04462990721347193]",[-0.04631821753636012]
"[-0.043569590303661254, -0.0203061687470808, 0.04305168290060424, 0.04462990721347193, -0.04631821753636012]",[0.021088692872610837]
"[-0.0203061687470808, 0.04305168290060424, 0.04462990721347193, -0.04631821753636012, 0.021088692872610837]",[0.003957211549088235]
"[0.04305168290060424, 0.04462990721347193, -0.04631821753636012, 0.021088692872610837, 0.003957211549088235]",[0.029767390454284115]
"[0.04462990721347193, -0.04631821753636012, 0.021088692872610837, 0.003957211549088235, 0.029767390454284115]",[0.006338249161429221]
"[-0.04631821753636012, 0.021088692872610837, 0.003957211549088235, 0.029767390454284115, 0.006338249161429221]",[-0.035588900152774494]
"[0.021088692872610837, 0.003957211549088235, 0.029767390454284115, 0.006338249161429221, -0.035588900152774494]",[0.0015668407137212625]
"[0.003957211549088235, 0.029767390454284115, 0.006338249161429221, -0.035588900152774494, 0.0015668407137212625]",[-0.007129342737873023]
"[0.029767390454284115, 0.006338249161429221, -0.035588900152774494, 0.0015668407137212625, -0.007129342737873023]",[0.02587167211481689]
"[0.006338249161429221, -0.035588900152774494, 0.0015668407137212625, -0.007129342737873023, 0.02587167211481689]",[-0.03872230338771554]
"[-0.035588900152774494, 0.0015668407137212625, -0.007129342737873023, 0.02587167211481689, -0.03872230338771554]",[0.029629460484334347]
"[0.0015668407137212625, -0.007129342737873023, 0.02587167211481689, -0.03872230338771554, 0.029629460484334347]",[0.021704313825018806]
"[-0.007129342737873023, 0.02587167211481689, -0.03872230338771554, 0.029629460484334347, 0.021704313825018806]",[-0.008863792796890646]
"[0.02587167211481689, -0.03872230338771554, 0.029629460484334347, 0.021704313825018806, -0.008863792796890646]",[-0.011238722169478743]
"[-0.03872230338771554, 0.029629460484334347, 0.021704313825018806, -0.008863792796890646, -0.011238722169478743]",[0.007872380632583775]
"[0.029629460484334347, 0.021704313825018806, -0.008863792796890646, -0.011238722169478743, 0.007872380632583775]",[-0.012543926932515936]
"[0.021704313825018806, -0.008863792796890646, -0.011238722169478743, 0.007872380632583775, -0.012543926932515936]",[0.000768020116369339]
"[-0.008863792796890646, -0.011238722169478743, 0.007872380632583775, -0.012543926932515936, 0.000768020116369339]",[0.04694622570358775]
"[-0.011238722169478743, 0.007872380632583775, -0.012543926932515936, 0.000768020116369339, 0.04694622570358775]",[-0.04467539962296685]
"[0.007872380632583775, -0.012543926932515936, 0.000768020116369339, 0.04694622570358775, -0.04467539962296685]",[-0.0010025181044438503]
"[-0.012543926932515936, 0.000768020116369339, 0.04694622570358775, -0.04467539962296685, -0.0010025181044438503]",[-0.009279028201516937]
"[0.000768020116369339, 0.04694622570358775, -0.04467539962296685, -0.0010025181044438503, -0.009279028201516937]",[0.009411260031016111]
"[0.04694622570358775, -0.04467539962296685, -0.0010025181044438503, -0.009279028201516937, 0.009411260031016111]",[-0.03669536338837487]
"[-0.04467539962296685, -0.0010025181044438503, -0.009279028201516937, 0.009411260031016111, -0.03669536338837487]",[0.015816569184928575]
"[-0.0010025181044438503, -0.009279028201516937, 0.009411260031016111, -0.03669536338837487, 0.015816569184928575]",[0.026981011126095078]
"[-0.009279028201516937, 0.009411260031016111, -0.03669536338837487, 0.015816569184928575, 0.026981011126095078]",[-0.04890204573753387]
"[0.009411260031016111, -0.03669536338837487, 0.015816569184928575, 0.026981011126095078, -0.04890204573753387]",[0.006876756749119695]
"[-0.03669536338837487, 0.015816569184928575, 0.026981011126095078, -0.04890204573753387, 0.006876756749119695]",[-0.024436848773588316]
"[0.015816569184928575, 0.026981011126095078, -0.04890204573753387, 0.006876756749119695, -0.024436848773588316]",[0.02582721040381286]
"[0.026981011126095078, -0.04890204573753387, 0.006876756749119695, -0.024436848773588316, 0.02582721040381286]",[-0.04971992052383911]
"[-0.04890204573753387, 0.006876756749119695, -0.024436848773588316, 0.02582721040381286, -0.04971992052383911]",[-0.049999721405626474]
"[0.006876756749119695, -0.024436848773588316, 0.02582721040381286, -0.04971992052383911, -0.049999721405626474]",[-0.025490942410816064]
"[-0.024436848773588316, 0.02582721040381286, -0.04971992052383911, -0.049999721405626474, -0.025490942410816064]",[-0.03813574856205926]
"[0.02582721040381286, -0.04971992052383911, -0.049999721405626474, -0.025490942410816064, -0.03813574856205926]",[-0.047327146998110026]
"[-0.04971992052383911, -0.049999721405626474, -0.025490942410816064, -0.03813574856205926, -0.047327146998110026]",[-0.04887483119278324]
"[-0.049999721405626474, -0.025490942410816064, -0.03813574856205926, -0.047327146998110026, -0.04887483119278324]",[0.008533563314689019]
"[-0.025490942410816064, -0.03813574856205926, -0.047327146998110026, -0.04887483119278324, 0.008533563314689019]",[0.0034418257941459807]
"[-0.03813574856205926, -0.047327146998110026, -0.04887483119278324, 0.008533563314689019, 0.0034418257941459807]",[-0.022373337564505213]
"[-0.047327146998110026, -0.04887483119278324, 0.008533563314689019, 0.0034418257941459807, -0.022373337564505213]",[0.0063580346291289835]
"[-0.04887483119278324, 0.008533563314689019, 0.0034418257941459807, -0.022373337564505213, 0.0063580346291289835]",[0.02701103375720182]
"[0.008533563314689019, 0.0034418257941459807, -0.022373337564505213, 0.0063580346291289835, 0.02701103375720182]",[0.03812280924021927]
"[0.0034418257941459807, -0.022373337564505213, 0.0063580346291289835, 0.02701103375720182, 0.03812280924021927]",[-0.048379098318824365]
"[-0.022373337564505213, 0.0063580346291289835, 0.02701103375720182, 0.03812280924021927, -0.048379098318824365]",[0.02806611067544007]
"[0.0063580346291289835, 0.02701103375720182, 0.03812280924021927, -0.048379098318824365, 0.02806611067544007]",[-0.044712420455974344]
"[0.02701103375720182, 0.03812280924021927, -0.048379098318824365, 0.02806611067544007, -0.044712420455974344]",[-0.02871087391471905]
"[0.03812280924021927, -0.048379098318824365, 0.02806611067544007, -0.044712420455974344, -0.02871087391471905]",[0.042120500117859505]
"[-0.048379098318824365, 0.02806611067544007, -0.044712420455974344, -0.02871087391471905, 0.042120500117859505]",[0.016131066990382248]
"[0.02806611067544007, -0.044712420455974344, -0.02871087391471905, 0.042120500117859505, 0.016131066990382248]",[0.014859429186978801]
"[-0.044712420455974344, -0.02871087391471905, 0.042120500117859505, 0.016131066990382248, 0.014859429186978801]",[-0.03174719767481138]
"[-0.02871087391471905, 0.042120500117859505, 0.016131066990382248, 0.014859429186978801, -0.03174719767481138]",[-0.017891136811159836]
"[0.042120500117859505, 0.016131066990382248, 0.014859429186978801, -0.03174719767481138, -0.017891136811159836]",[0.044126642571800545]
"[0.016131066990382248, 0.014859429186978801, -0.03174719767481138, -0.017891136811159836, 0.044126642571800545]",[0.03817299592856793]
"[0.014859429186978801, -0.03174719767481138, -0.017891136811159836, 0.044126642571800545, 0.03817299592856793]",[0.010681887999479889]
